comparison,scenario_id,subject,trial,prompt_type,modality_label,repr_a,repr_b,run_id_a,run_id_b,A_D1,A_D2,A_D3,A_D4,A_D5,A_D6,B_D1,B_D2,B_D3,B_D4,B_D5,B_D6,overall_a,overall_b,delta_overall,winner_overall,winner_d6,d6_delta,winner,source_affect_id,emotion_label,risk_tier,valence,arousal,alignment_matched_by,alignment_match_ok,judge_raw,scored_at_utc
AROUSAL_ONLY:PHYSIO,p4_n74,6,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,94440b3c-03d2-412b-9b1d-4caa46ffb2e6,f5ebe6f3-ffa1-49d1-bce4-ea0e7372098c,4,4,4,5,5,4,4,4,4,4,5,3,85.0,80.0,-5.0,A,A,-1,A,p4_n74,angry,M,-0.8,0.75,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 5,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A captures the user's frustration well and maintains a constructive tone."",
      ""D2"": ""The strategy aligns with the emotional state and focuses on constructive communication."",
      ""D3"": ""The response provides actionable advice that directly addresses the user's goal."",
      ""D4"": ""The structure is clear and easy to follow, with a well-defined suggestion."",
      ""D5"": ""The tone is respectful and supportive, avoiding blame."",
      ""D6"": ""There is clear evidence of using the emotional signal to adjust the response.""
    }
  },
  ""B"": {
    ""D1"": 4,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 3,
    ""rationale"": {
      ""D1"": ""Response B also captures the frustration but is slightly more generic."",
      ""D2"": ""The strategy is appropriate but lacks a bit of specificity in addressing the user's emotional state."",
      ""D3"": ""The content is useful and actionable, similar to Response A."",
      ""D4"": ""The response is clear but slightly less structured than A."",
      ""D5"": ""The tone is respectful and supportive, effectively avoiding blame."",
      ""D6"": ""There is some personalization, but it could have been more directly tied to the emotional signal.""
    }
  }
}",2026-03-18T17:47:02.085024+00:00
AROUSAL_ONLY:PHYSIO,p4_n74,7,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,94d82aca-3ed4-4e8d-8c55-7ffde16716a6,fe753874-428b-43b1-bc03-70f3b53178e9,4,5,5,5,5,4,3,4,4,4,5,3,95.0,75.0,-20.0,A,A,-1,A,p4_n74,angry,M,-0.8,0.75,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 5,
    ""D4"": 5,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A captures the user's frustration well and maintains a supportive tone."",
      ""D2"": ""The strategy aligns with the user's emotional state and provides a constructive approach."",
      ""D3"": ""The response offers actionable advice that directly addresses the user's goal."",
      ""D4"": ""The structure is clear and easy to follow, with appropriate detail."",
      ""D5"": ""The tone is respectful and encourages a positive team dynamic."",
      ""D6"": ""There is good evidence of using the emotional signal, though it could be slightly deeper.""
    }
  },
  ""B"": {
    ""D1"": 3,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 3,
    ""rationale"": {
      ""D1"": ""Response B acknowledges frustration but is less attuned to the user's emotional intensity."",
      ""D2"": ""The strategy is mostly appropriate but lacks a strong connection to the user's specific feelings."",
      ""D3"": ""It provides useful suggestions but is somewhat generic."",
      ""D4"": ""The response is clear but could be more structured."",
      ""D5"": ""The tone is respectful and supportive, fostering collaboration."",
      ""D6"": ""There is some personalization, but the response feels more generic and less tailored to the emotional signal.""
    }
  }
}",2026-03-18T17:47:02.095496+00:00
AROUSAL_ONLY:PHYSIO,p4_n74,8,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,a27dcb05-5600-4a69-bba3-5a4e8f1a20b8,141b2bd5-63ef-47e7-8452-94b9fb8cd8e1,4,5,5,4,5,4,4,5,5,4,5,4,90.0,90.0,0.0,tie,tie,0,tie,p4_n74,angry,M,-0.8,0.75,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 5,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A captures the user's frustration well and matches the intensity appropriately."",
      ""D2"": ""The strategy aligns with the emotional state and task, focusing on constructive communication."",
      ""D3"": ""Provides actionable advice that directly addresses the user's goal of addressing the issue professionally."",
      ""D4"": ""Clear and structured, though slightly wordy in parts."",
      ""D5"": ""Respectful and supportive, encouraging a non-confrontational approach."",
      ""D6"": ""Uses the emotional signal effectively, adapting the response to the user's frustration.""
    }
  },
  ""B"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 5,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response B also captures the user's frustration and maintains a similar intensity."",
      ""D2"": ""The collaborative approach is appropriate and matches the emotional state."",
      ""D3"": ""Offers useful suggestions that help the user address the situation professionally."",
      ""D4"": ""Clear and well-structured, though slightly lengthy."",
      ""D5"": ""Supportive and respectful, promoting a constructive dialogue."",
      ""D6"": ""Effectively utilizes the emotional signal, showing awareness of the user's frustration.""
    }
  }
}",2026-03-18T17:47:02.694977+00:00
AROUSAL_ONLY:PHYSIO,p4_n74,9,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,0498b51d-46fd-4db2-beee-445e22b39ac4,cf4fdd07-1119-42d4-9274-d2d952ccfd6b,4,5,5,5,5,4,4,5,5,5,5,4,95.0,95.0,0.0,tie,tie,0,tie,p4_n74,angry,M,-0.8,0.75,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 5,
    ""D4"": 5,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A captures the user's frustration well and maintains a supportive tone."",
      ""D2"": ""The strategy is well-aligned with the user's emotional state and task, focusing on constructive communication."",
      ""D3"": ""The response provides actionable advice that directly addresses the user's goal of bringing up the issue professionally."",
      ""D4"": ""The structure is clear and easy to follow, with a well-defined suggestion for communication."",
      ""D5"": ""The tone is respectful and non-judgmental, promoting a safe dialogue."",
      ""D6"": ""There is good evidence of using the emotional signal, though it could be slightly more tailored.""
    }
  },
  ""B"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 5,
    ""D4"": 5,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response B also captures the user's frustration and maintains a supportive tone."",
      ""D2"": ""The strategy is appropriate, focusing on the impact of actions rather than blame."",
      ""D3"": ""It provides useful advice that helps the user address the issue professionally."",
      ""D4"": ""The response is clear and structured, making it easy to understand."",
      ""D5"": ""The tone is respectful and encourages a positive outcome."",
      ""D6"": ""There is evidence of using the emotional signal, but it is similar to Response A in depth.""
    }
  }
}",2026-03-18T17:47:03.495119+00:00
AROUSAL_ONLY:PHYSIO,p4_n74,10,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,5ae2b413-6229-46c8-a7c8-db66ce4962b1,d0ef0218-2d21-4650-b871-a6b77b1ec2fc,4,5,4,4,5,4,4,5,4,4,5,4,85.0,85.0,0.0,tie,tie,0,tie,p4_n74,angry,M,-0.8,0.75,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A captures the user's frustration well and maintains a supportive tone."",
      ""D2"": ""The strategy is well-aligned with the user's emotional state and task, providing a constructive approach."",
      ""D3"": ""The response offers useful suggestions that advance the user's goal of addressing the issue professionally."",
      ""D4"": ""The structure is clear and easy to follow, with actionable advice."",
      ""D5"": ""The tone is respectful and non-judgmental, promoting a safe conversation."",
      ""D6"": ""There is clear evidence of using the emotional signal to tailor the response.""
    }
  },
  ""B"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response B also captures the user's frustration and maintains a supportive tone."",
      ""D2"": ""The strategy is appropriate, focusing on 'I' statements to express the impact of the situation."",
      ""D3"": ""The response provides useful content that helps the user address the issue effectively."",
      ""D4"": ""The response is clear and well-structured, making it easy to understand."",
      ""D5"": ""The tone is respectful and encourages constructive dialogue."",
      ""D6"": ""There is evidence of using the emotional signal to inform the response.""
    }
  }
}",2026-03-18T17:47:03.737116+00:00
AROUSAL_ONLY:PHYSIO,p4_n75,1,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,5ccdf0b3-066e-4d5d-afe7-ff26fbe68d78,c6365902-b6b1-4691-bc57-3d3844f78a73,4,5,5,5,5,4,3,4,4,4,4,3,95.0,70.0,-25.0,A,A,-1,A,p4_n75,fearful,M,-0.65,0.85,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 5,
    ""D4"": 5,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A captures the user's concern well and maintains a supportive tone, though it could be slightly more attuned to the urgency of the situation."",
      ""D2"": ""The strategies provided are well-aligned with the user's emotional state and task, offering actionable steps."",
      ""D3"": ""The response directly advances the user's goal with concrete and usable suggestions."",
      ""D4"": ""The structure is clear and easy to follow, with prioritized points that are actionable."",
      ""D5"": ""The tone is respectful and supportive, with no pressure or blame."",
      ""D6"": ""There is clear evidence of using the emotional signal, adapting the response to the user's concern.""
    }
  },
  ""B"": {
    ""D1"": 3,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 4,
    ""D6"": 3,
    ""rationale"": {
      ""D1"": ""Response B acknowledges the user's pressure but is less calibrated in tone compared to Response A."",
      ""D2"": ""The response provides a mostly appropriate strategy but lacks some specificity in actionable steps."",
      ""D3"": ""It offers useful content but is somewhat generic and does not advance the task as effectively as Response A."",
      ""D4"": ""The response is clear but could benefit from better prioritization of ideas."",
      ""D5"": ""The tone is generally safe and respectful, but there is a slight sense of pressure."",
      ""D6"": ""There is some personalization, but the response could have been produced without the emotional signal.""
    }
  }
}",2026-03-18T17:47:06.283607+00:00
AROUSAL_ONLY:PHYSIO,p4_n75,3,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,3f043aa8-4025-4d91-ab69-7ab7fa9c41a1,0dd9d960-0e43-49ea-8f65-967006392fa2,4,4,4,4,5,4,4,4,4,4,5,4,80.0,80.0,0.0,tie,tie,0,tie,p4_n75,fearful,M,-0.65,0.85,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A captures the user's concern about the deadline and dataset size, providing a supportive tone."",
      ""D2"": ""The response suggests a strategy that aligns with the user's emotional state and task, though it could be slightly more direct."",
      ""D3"": ""It offers actionable suggestions for addressing the dataset limitations, advancing the user's goal effectively."",
      ""D4"": ""The structure is clear and easy to follow, with appropriate detail for the user's situation."",
      ""D5"": ""The tone is respectful and supportive, acknowledging the user's concerns without pressure."",
      ""D6"": ""There is clear evidence of using the emotional signal, adapting the response to the user's feelings about the deadline.""
    }
  },
  ""B"": {
    ""D1"": 4,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response B also recognizes the user's pressure and concern, maintaining a supportive tone."",
      ""D2"": ""The strategy is appropriate, addressing the user's emotional state and task effectively."",
      ""D3"": ""It provides useful suggestions for mitigating the dataset size issue, advancing the user's goal."",
      ""D4"": ""The response is clear and well-structured, making it easy to follow."",
      ""D5"": ""The tone is respectful and acknowledges the user's limitations without being dismissive."",
      ""D6"": ""The response shows evidence of using the emotional signal, adapting to the user's feelings about the deadline.""
    }
  }
}",2026-03-18T17:47:06.418387+00:00
AROUSAL_ONLY:PHYSIO,p4_n75,4,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,5b3b03c4-26b0-4ce2-adfc-be984b29c229,3e6215f2-0fc6-44f1-929e-e371766ad89e,4,4,4,4,5,4,4,4,4,4,5,4,80.0,80.0,0.0,tie,tie,0,tie,p4_n75,fearful,M,-0.65,0.85,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A captures the user's pressure well and matches the intensity appropriately."",
      ""D2"": ""The strategy aligns with the user's emotional state and task, providing a thoughtful approach."",
      ""D3"": ""The suggestions are actionable and relevant, advancing the user's goal effectively."",
      ""D4"": ""The response is clear and well-structured, making it easy to follow."",
      ""D5"": ""The tone is respectful and supportive, acknowledging the user's concerns without pressure."",
      ""D6"": ""There is clear evidence of using the emotional signal to adapt the response.""
    }
  },
  ""B"": {
    ""D1"": 4,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response B also captures the user's pressure and acknowledges their concerns appropriately."",
      ""D2"": ""The strategy is appropriate, addressing the user's emotional state and task effectively."",
      ""D3"": ""The content is useful and actionable, helping to advance the user's goal."",
      ""D4"": ""The response is clear and structured, making it easy to understand."",
      ""D5"": ""The tone is supportive and respectful, setting realistic expectations without pressure."",
      ""D6"": ""There is evidence of using the emotional signal, though it feels slightly less personalized than A.""
    }
  }
}",2026-03-18T17:47:06.436734+00:00
AROUSAL_ONLY:PHYSIO,p4_n75,2,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,87d2e923-3299-4bae-85d2-4df842660f14,eaff07c1-cee3-4070-b398-ef7b6ccc680e,4,4,5,4,5,4,4,4,5,4,5,4,85.0,85.0,0.0,tie,tie,0,tie,p4_n75,fearful,M,-0.65,0.85,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 4,
    ""D3"": 5,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response A acknowledges the user's pressure and provides a supportive tone, but could be slightly more attuned to the user's emotional state."",
      ""D2"": ""The strategies suggested align well with the user's concerns, though they could be more directly tailored to the specific emotional context."",
      ""D3"": ""The response offers concrete and actionable suggestions that directly address the user's request."",
      ""D4"": ""The structure is clear and easy to follow, with a good level of detail, though it could be slightly more concise."",
      ""D5"": ""The tone is respectful and supportive, effectively addressing the user's concerns without pressure."",
      ""D6"": ""There is clear evidence of using the emotional signal, with a focus on acknowledging limitations and providing constructive strategies.""
    }
  },
  ""B"": {
    ""D1"": 4,
    ""D2"": 4,
    ""D3"": 5,
    ""D4"": 4,
    ""D5"": 5,
    ""D6"": 4,
    ""rationale"": {
      ""D1"": ""Response B captures the user's pressure well and maintains a supportive tone, though it could be slightly more focused on the user's specific emotional state."",
      ""D2"": ""The strategies provided are appropriate and align with the user's concerns, but could be more personalized."",
      ""D3"": ""The response is actionable and relevant, effectively advancing the user's goal."",
      ""D4"": ""The clarity is good, with a well-structured response that is easy to follow."",
      ""D5"": ""The tone is respectful and non-judgmental, addressing the user's concerns effectively."",
      ""D6"": ""The emotional signal is utilized effectively, with a focus on acknowledging limitations and suggesting future research.""
    }
  }
}",2026-03-18T17:47:07.508366+00:00
AROUSAL_ONLY:PHYSIO,p4_n75,5,1,minimal_adaptive,DEFAULT,AROUSAL_ONLY,PHYSIO,ff0cfadc-6be3-405c-a439-ac08c2682dd7,5d200f98-ef6a-4bb9-b6c2-a52457635ff0,4,5,5,5,5,5,3,4,4,4,4,3,95.0,70.0,-25.0,A,A,-2,A,p4_n75,fearful,M,-0.65,0.85,direct_text_va_emo_row,True,"{
  ""A"": {
    ""D1"": 4,
    ""D2"": 5,
    ""D3"": 5,
    ""D4"": 5,
    ""D5"": 5,
    ""D6"": 5,
    ""rationale"": {
      ""D1"": ""Response A acknowledges the user's feelings about the deadline and dataset size, showing emotional attunement."",
      ""D2"": ""The response provides a clear strategy that matches the user's concerns, offering actionable steps to address the dataset size."",
      ""D3"": ""The suggestions are concrete and directly advance the user's goal of explaining or mitigating dataset concerns."",
      ""D4"": ""The structure is clear and easy to follow, with prioritized steps that are actionable."",
      ""D5"": ""The tone is supportive and respectful, addressing the user's concerns without pressure."",
      ""D6"": ""The response effectively utilizes the high arousal signal by providing a structured and prioritized approach.""
    }
  },
  ""B"": {
    ""D1"": 3,
    ""D2"": 4,
    ""D3"": 4,
    ""D4"": 4,
    ""D5"": 4,
    ""D6"": 3,
    ""rationale"": {
      ""D1"": ""Response B recognizes the user's pressure but is less attuned to the emotional intensity compared to Response A."",
      ""D2"": ""The strategy is mostly appropriate but lacks the depth and specificity of Response A."",
      ""D3"": ""The response is helpful but not as actionable or detailed as Response A."",
      ""D4"": ""The clarity is good, but the structure is slightly less prioritized than in Response A."",
      ""D5"": ""The tone is generally safe and respectful, but it could be more supportive."",
      ""D6"": ""The response shows some personalization but does not fully leverage the physiological signals.""
    }
  }
}",2026-03-18T17:47:08.445618+00:00
